ID,smiles,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,energy,homo,lumo,HLgap,charge_ave,charge_var,dipole,mass,vol,dens
3406,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-951.9894699187946,-0.2827557235145119,0.29835823352480795,0.5811139570393198,-1.432187701766452e-15,0.009808242809528685,1.5752590723541566,316.24023027050055,318.29600000000005,0.9935413271624541
3407,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-687.0033242728292,-0.676906546627313,0.1773968691807358,0.8543034158080488,0.04081632653061212,0.008394127912677891,2.233913054623641,240.25654904021962,266.78400000000005,0.9005658099444479
3408,Cc1cccc(C)c1NC(=O)C(C)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-602.0968035166358,-0.2407871893731299,0.2697883344678835,0.5105755238410133,-3.306614241675258e-15,0.02381513211782273,2.720673173737333,192.12626314410983,194.24000000000004,0.9891179115738766
3409,CCCc1ncc(C[n+]2ccccc2C)c(N)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-749.585249109977,-0.4127518332939223,-0.01221615814612305,0.40053567514779925,0.027027027027029926,0.021350792499193576,12.008360089277014,243.1609716300898,240.19200000000006,1.0123608264642026
3412,COC1=CC(=O)OC(CCc2ccccc2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-754.5189154421134,-0.2723308738281255,0.23374385070536488,0.5060747245334903,-1.7544888101273307e-15,0.013726675069904215,4.110052450038185,232.10994437438978,220.84000000000006,1.0510321697807903
3413,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1729.9312570241573,-0.26726483674254453,0.19411095627593913,0.46137579301848364,2.2892316062107848e-15,0.04751290925032954,5.423328651806818,410.10085349854035,337.1120000000001,1.2165121784408157
3415,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-926.93744726375,-0.23222215510055577,0.2639688901919112,0.496191045292467,-1.5149918356864114e-16,0.015354077440840922,3.757210312551888,293.1990937333504,298.8640000000001,0.9810452036155253
3416,O=P1(N(CCCl)CCCl)NC(OO)CCO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-1919.4257562537896,-0.2780590591478635,0.33393746780232997,0.6119965269501935,2.121958522872275e-15,0.09050193782897502,4.405754619176729,292.01464933301025,229.02400000000006,1.2750395125969776
3417,CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-610.335750780376,-0.28144380572647204,0.24651122373384804,0.5279550294603201,1.7103435784765925e-16,0.010674379958918373,1.9253793813449165,206.16706532862975,222.78400000000005,0.9254123515541048
3421,C=C1CCC2CC1C2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.3810553800349,-0.2895249816847122,0.329173805954987,0.6186987876396992,4.2295227149662214e-15,0.007134528603472037,0.49176971091205074,136.12520051567992,150.51200000000003,0.9044142693983197
3422,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1042.3024145301554,-0.038230187732333,0.27467000041186546,0.31290018814419845,-0.05882352941177002,0.0552097162910188,8.873222748722332,201.98101840559997,149.69600000000003,1.3492746526667374
3423,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-852.9204852430577,-0.23468091045632875,0.2701095004376557,0.5047904108939845,4.644835241067639e-15,0.008849744230849176,2.164531180233644,283.1936144297504,279.0160000000001,1.0149726697743153
3424,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,-1659.1090530718268,-0.2335681330273235,0.20698486465788307,0.44055299768520656,2.6631474803195943e-15,0.0090392219097586,2.43355697971642,331.0797630605403,290.6240000000001,1.1392031045630788
3425,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1934.3681413914742,-0.2370839475176566,0.21689539095334687,0.45397933847100347,-9.776759900525613e-16,0.019252798218099314,3.291833281722703,412.11246017052036,351.0080000000001,1.1740828134131422
3426,CC(c1cc2ccccc2s1)N(O)C(N)=O,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1066.7556859421315,-0.2269048961739074,0.23679235649522387,0.4636972526691313,2.2065682614424986e-15,0.0277194890766835,2.3105981334543797,236.0619488091599,202.74400000000006,1.1643350669275532
3427,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-910.93004964026,-0.2987018897903396,0.18177037333197624,0.48047226312231583,3.485427434883825e-15,0.010369220045973846,3.377436425261244,285.1014453766802,254.52000000000007,1.1201534078920325
3429,O=C(Cl)C(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1512.9402736475993,-0.39386686044894115,0.18012145939992605,0.5739883198488672,-6.288620418055351e-15,0.021419206022050837,2.3088966941540225,145.90929769779999,94.72000000000003,1.540427551708192
3430,Nc1cc(Cl)ccc1Cl,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1190.2205020785539,-0.2722269503622657,0.22010631728199753,0.4923332676442632,4.6550065389640494e-15,0.022773833320314053,1.5661410044355182,160.97990452957993,125.51200000000003,1.282585764943431
3431,Nc1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1190.2201264739358,-0.26640246348956004,0.22342797829168445,0.48983044178124446,5.9674487573602164e-15,0.022430789791089898,3.2063647775374196,160.97990452957993,125.71200000000003,1.280545250489849
3432,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1603.2620353113043,-0.2754906875040232,0.21553229927549672,0.49102298677951994,-2.8444679561947975e-15,0.022002427861172933,4.9039590079942394,283.0166839621002,231.26400000000007,1.223781842232687
3433,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,0.0,,,,,,,1.0,,,,,-1058.96448323617,-0.45035882479760964,0.25864568126290927,0.7090045060605189,0.012048192771088845,0.006853652820739638,11.157084098669015,382.4412758093109,459.57600000000014,0.8321611133072894
3436,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-654.9590327061733,-0.33154407053092044,0.4677086426930146,0.7992527132239351,2.9531932455029166e-16,0.03416791519589479,2.473125358997098,179.07937252126985,155.58400000000003,1.1510140664931472
3437,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,-2254.5813838627805,-0.26924327047444063,0.20330286679621742,0.4725461372706581,-6.61583720411876e-16,0.03128088778581331,7.170511979516925,493.1438198699805,427.3680000000001,1.1539090897539834
3438,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,0.0,,0.0,,,0.0,,,0.0,,,,-916.8555360236924,-0.3041125778791723,0.33104355847934813,0.6351561363585204,-3.1689210642533562e-15,0.01162960289930345,2.6994304027311324,308.2715303994206,326.1120000000001,0.9452934280229508
3439,C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-458.4117706859629,-0.30264477734965206,0.31938640028963133,0.6220311776392834,-4.496403249731884e-15,0.010580876986051034,1.414403526811692,154.1357651997098,168.21600000000004,0.9162966971019983
3440,O=[PH](O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-712.9709482028085,-0.2443564918149402,0.23862033329907503,0.48297682511401524,-1.3183898417423734e-15,0.09118182714069265,2.580625496460296,142.0183664631699,123.56800000000003,1.1493134667807998
3441,CN(C)CCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.31755943235294,-0.30343405023353964,0.3685533541992059,0.6719874044327455,1.3485944387358519e-15,0.011193109744945536,4.26580427996158,98.08439833116003,109.48000000000003,0.8959115667807819
3442,CO[Si](CCCNCCN)(OC)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-926.7791618009038,-0.3057765146304664,0.43809932724404543,0.7438758418745118,-4.923530718927951e-15,0.0735109055664059,3.5883979816061626,222.13996911127975,222.83200000000005,0.9968943828143162
3443,CC(C)=CCCC(C)=CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531.0192761383917,-0.2824785407506493,0.23987403172894808,0.5223525724795974,-2.3195731050204165e-16,0.018148086375401534,1.295900487406514,168.11502975481983,177.36800000000005,0.9478317946575469
3444,CCCCO[PH](=O)OCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-868.7099778209573,-0.26265595764673977,0.4022221783659587,0.6648781360126985,-2.0771914654277124e-15,0.06118647911323473,1.3187590849195105,194.10718146949975,193.15200000000004,1.0049452320944112
3445,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C,0.0,0.0,,1.0,,1.0,0.0,,,0.0,,0.0,-936.7999156507575,-0.2758057378454729,0.16179299448207057,0.4375987323275435,1.437446652935729e-15,0.01200107335809087,4.08484759569206,278.12665706728035,253.99200000000005,1.0950213277082754
3446,CCCCCCCCCCCCn1cc[n+](C)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-724.0053552760914,-0.4487440551096891,0.05071542560804564,0.49945948071773477,0.020408163265307228,0.009295340727381946,21.184861116979704,251.24872400798964,284.22400000000005,0.8839813809107943
3447,N[C@H](C(=O)O)[C@@H](O)c1ccc(O)c(O)c1,,,,,,,,,,0.0,,,-765.962659535593,-0.2300713347235623,0.26731612402628047,0.4973874587498428,1.951430470206525e-15,0.0361451983282016,2.9212953072391423,213.06372245680987,181.64800000000005,1.172948353171022
3448,c1csc(C2(N3CCCCC3)CCCCC2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-1021.47446990577,-0.2501003130182175,0.2797553393914004,0.5298556524096178,-1.4196976927394189e-15,0.009472557002134003,1.0341225108204692,249.15512092011974,244.03200000000007,1.020993643948825
3450,Cc1cccc(C)c1NC(=O)NC1=CCCN1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-769.8007195912381,-0.2323295307926116,0.2629136213768418,0.4952431521694534,-8.611729947768106e-16,0.023061565643699905,1.2022686399375884,245.1528122452298,240.60000000000005,1.018922744161387
3451,[O-][n+]1cc[n+]([O-])c2ccccc21,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-557.6755457588833,-0.15531750025619687,0.13310364213182527,0.28842114238802213,2.0909200297107114e-15,0.012025250329450957,1.406053448380809,162.04292744137993,136.61600000000004,1.1861196890655552
3452,N=C(N)NCC1COc2ccccc2O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-690.5213861844067,-0.2480794480377735,0.26169600813888794,0.5097754561766614,-7.969815283916303e-16,0.02953633762700858,1.6664044933491666,207.10077667141982,188.36800000000005,1.0994477653923158
3453,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C,0.0,,,1.0,,,,1.0,,1.0,1.0,,-1032.657972033341,-0.4585185445176842,0.0671233203050037,0.5256418648226879,0.013698630136982538,0.009174944620224104,3.687119813753345,363.3739245236708,415.9840000000001,0.8735286081283672
3455,O=C(O)CNC(=O)c1ccccc1I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7495.26173906291,-0.25609047578278826,0.2096204124339132,0.4657108882167015,-9.015515606785646e-15,0.030300200262631864,2.7173745197920014,304.9548900209801,188.14400000000003,1.6208589698368272
3456,CC(C)(C)C(=O)NCCCC(=O)O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-621.8472646824899,-0.2966359869757214,0.30850815072180304,0.6051441376975244,2.7811086766860172e-15,0.02634476341036364,1.8196402737171415,187.12084341104983,189.76000000000005,0.9860921343331038
3457,CCNC(=O)NCc1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1017.5254431433823,-0.28859969722339773,0.23845000808081962,0.5270497053042174,-2.3705317544311212e-15,0.02486068290082029,4.192461609051161,212.07164072941987,193.84800000000004,1.094009949699867
3460,CCC(C)C(=O)OCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.4650814614292,-0.27456749749721043,0.2654443728803026,0.540011870377513,1.310399600277268e-15,0.012621428435817636,1.0493588851832663,206.13067981927978,211.79200000000006,0.9732694333085278
3461,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8454.860105241496,-0.2831277600785825,0.2729821080641143,0.5561098681426968,7.30612151974478e-15,0.03148835479519891,1.8797252557867066,473.91501314441007,241.40000000000006,1.96319392354768
3462,C/C=C(\C)C(=O)OCC/C=C\CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-569.598643183673,-0.2994195557304515,0.24814350661898227,0.5475630623494337,-5.2413270856094085e-15,0.014259630094130874,1.315651959056774,182.13067981927978,194.82400000000004,0.934847245818173
3463,CC/C=C\CCOC(=O)CCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-609.3910185043708,-0.2996860914026839,0.31206988157338994,0.6117559729760738,2.4517425127138872e-15,0.01270779606983046,0.8330826658444254,198.16197994819973,216.96000000000006,0.9133572084633097
3464,Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,-2208.6561838405087,-0.2366864816834409,0.2563993936595839,0.49308587534302484,1.5625361087317018e-15,0.02036875406797682,1.3857327116917442,699.4247365678209,674.3760000000002,1.0371435765327068
3465,Cc1ccccc1C(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-432.03455664655024,-0.27801373422145376,0.23380151454787165,0.5118152487693254,-1.8143381534005847e-15,0.023961308732482128,2.3627772071523907,135.0684139140699,130.16800000000003,1.037646840345322
3466,CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-608.3025207875445,-0.315690336965989,0.309815315582343,0.625505652548332,-3.469446951953614e-15,0.01524518462502943,1.0080642007111338,196.14632988373975,199.56800000000004,0.9828546153879365
3467,COC(=O)c1ccccc1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-505.8877536233037,-0.24048958234692605,0.22134971308471932,0.46183929543164537,-2.1510571102112408e-15,0.027419504790540044,1.9280346617405195,151.0633285336399,139.97600000000003,1.079208782460135
3469,CC1=CC[C@@H]2C[C@H]1C2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-383.38622202431736,-0.27550532379229004,0.3260166048549401,0.6015219286472302,1.2532709912595517e-15,0.007357178495629275,0.14595208081644145,136.12520051567992,150.83200000000002,0.9024954950917571
3470,COc1c2ccoc2cc2oc(=O)ccc12,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-748.8832153988021,-0.23607824117791282,0.18768820707515188,0.4237664482530647,-1.2304971856262152e-15,0.019270488450302402,4.4366355732172345,216.04225873611992,177.68000000000004,1.2159064539403415
3471,CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1761.9727485427984,-0.2600110143251894,0.16807363296366803,0.4280846472888574,3.716424531584211e-15,0.01915209498569285,4.54338191006905,520.1158176011604,437.3600000000001,1.1892167038621737
3474,CN[C@]1(c2ccccc2Cl)CCCCC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-1077.7469281026727,-0.28854852932453695,0.23825520006307277,0.5268037293876098,1.4450246554886803e-15,0.012075943591196974,4.870271413377734,237.09204182167983,214.18400000000005,1.1069549631236684
3475,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1118.66939829324,-0.26870849418053655,0.25242739169873557,0.5211358858792721,6.647104519230104e-16,0.011573349084356133,4.953829395911058,255.13899201505976,249.47200000000007,1.0227159441342504
3476,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,,,,,,,,0.0,,0.0,,,-1378.0968416468959,-0.2430883307068584,0.18945721965878262,0.432545550365641,2.5716390468358216e-15,0.01385198435485744,4.025302699931204,335.1764401528404,318.4240000000001,1.0526104821019784
3478,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1205.3026165806325,-0.27052319976307065,0.15919603537865745,0.4297192351417281,-2.8449465006019636e-16,0.03642924988300444,7.549955220538904,317.06234030206025,243.88800000000006,1.3000325571658309
3479,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-1320.0171962196107,-0.23100431954070894,0.2498108770234152,0.48081519656412414,8.87283078551234e-16,0.012092428456521996,3.1874815546693505,426.2307282149005,402.5760000000001,1.058758416336047
3481,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,-1130.7332350657252,-0.26729330424859515,0.2587877161947263,0.5260810204433215,1.1353601497110092e-15,0.013258265229991614,2.102528725524455,362.19942808598046,338.53600000000006,1.0698992960452667
3482,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-1228.1517357842824,-0.24384056973753,0.2409963765243637,0.48483694626189366,3.4912970859488966e-15,0.035729395313134245,8.927401633395212,354.1651678334904,310.58400000000006,1.1403200674648093
3483,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-755.1801526378267,-0.26896868960089015,0.25794719764900886,0.526915887249899,-1.992850329202156e-15,0.016075580180434496,2.8347126024751472,246.17321333748976,252.35200000000006,0.9755152062891901
3484,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1290.6380211533592,-0.22395135051706683,0.24250186816023722,0.46645321867730405,-5.760438422560317e-15,0.01950199957096122,1.974032663197261,389.13755610394037,330.85600000000005,1.176153843678036
3486,CCCCCCCCCCCCN(CCO)CCO,0.0,,0.0,,,0.0,,,,,,,-820.3787528911585,-0.28844198437982527,0.5086036080175169,0.7970455923973422,-7.144490760319294e-16,0.010259923965648787,1.356286160714656,273.2667793716201,307.34400000000005,0.8891235207832918
3487,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-650.0947114471037,-0.2793619825219643,0.3291426465314661,0.6085046290534304,1.4406465438588341e-16,0.010369312097900544,1.3373650435836824,222.1983654575497,244.64000000000007,0.9082666998755299
3488,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-675.6020359077155,-0.31029002916762916,0.47619073241603277,0.786480761583662,4.285033866197479e-15,0.03183355733486141,2.7650744078570235,182.07903816863984,161.24800000000005,1.1291863351399074
3489,O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-749.9593767687163,-0.24991621884778384,0.17515258447956894,0.42506880332735275,4.188956873681841e-15,0.025337878974534433,1.5778940732538276,218.0579088005799,194.52800000000005,1.1209589817433987
3490,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1735.2661887779977,-0.24027570064759932,0.16643710465868913,0.40671280530628845,-2.9454553274524987e-15,0.04774160284571928,6.579936607364207,337.01909819490027,259.65600000000006,1.2979445812725305
3491,CC(C)[C@]12CC(=O)[C@H](C)[C@H]1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-457.2364266529723,-0.3061337011990314,0.2958118223023531,0.6019455235013844,-5.551115123125783e-17,0.011058411160680017,2.006918730128028,152.12011513524982,162.40800000000004,0.9366540757551954
3492,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,,,,,,,,0.0,,,,,-954.3861916417155,-0.2264353320137635,0.22190396112591673,0.44833929313968024,-1.3149974936115744e-15,0.020916427162560033,3.367790888964299,301.1902603830104,292.14400000000006,1.0309650733303108
3493,CC(CO)Oc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-491.30361956613683,-0.24440331523702197,0.2702246338309861,0.5146279490680081,-4.102998134484274e-17,0.013535866870616347,0.70774728883444,152.08372962589985,150.45600000000005,1.010818642167144
3494,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-900.0907586035617,-0.2366849838368742,0.22552825858071798,0.4622132424175922,-1.7763568394002505e-15,0.014826855540737928,1.967804512384936,286.17936134635033,279.71200000000005,1.0231215012096382
3495,CC(CCO)CC(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.18296181786536,-0.34852885671359196,0.551588824575563,0.9001176812891549,6.106226635438361e-16,0.010867202682302223,1.3842537515012954,144.1514152641698,169.00800000000004,0.8529265790031819
3499,N=C(Nc1ccccc1)Nc1ccccc1,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,-654.9927290795123,-0.23810443517167165,0.2536031897570663,0.491707624928738,-3.63693749446172e-16,0.02323096548412193,2.4109391168437946,211.11094743227986,202.06400000000005,1.044772683072095
3500,Cc1ccc(C)o1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302.9304174632971,-0.245072757454149,0.2977731804569371,0.5428459379110862,3.641531520770513e-15,0.014352591723763249,0.15485024384048163,96.05751487741001,99.00000000000003,0.9702779280546463
3501,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,-650.015667574475,-0.270518330118645,0.3155809321290516,0.5860992622476966,2.80595652533239e-15,0.010747048829796452,1.2905751458886452,222.1983654575497,250.17600000000007,0.8881681914234364
3502,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-762.3559106169897,-0.254406139426114,0.22912125634544872,0.48352739577156273,-5.020675233582652e-16,0.010098539131116429,2.2079446643865297,258.19836545754976,270.10400000000004,0.9559220354291299
3504,OCCN1CCOCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-433.43865722007854,-0.27920765554845944,0.5098074829005156,0.789015138448975,3.588038956856756e-15,0.013053882850722088,2.433725500659186,131.09462866255996,130.76800000000003,1.0024977721044899
3505,CCSC(=O)N(CC)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-791.368231910125,-0.2621255394060361,0.32866964984051134,0.5907951892465475,-6.572520305780927e-16,0.01724971433395834,1.5257705846091174,161.08743528184982,163.35200000000003,0.9861369024061523
3506,CCCCc1c(C)nc(NCC)nc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-657.6368536104276,-0.24472436335786285,0.23908877127877967,0.48381313463664255,2.5877992559277546e-15,0.023503484700894826,2.8397480659933407,209.1528122452298,212.75200000000004,0.9830827077782102
3507,CCCCC(CC)COCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-534.6016561262385,-0.3288859735203759,0.5267461085283258,0.8556320820487018,2.0408511482080082e-16,0.009851338400878117,1.6051665801868555,174.16197994819976,195.66400000000004,0.8901074287973246
3508,COCCCOCCCOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531.278955290889,-0.32880175597584,0.5167983681404932,0.8456001241163331,3.924064138761329e-16,0.009598788703047752,2.858264473314731,162.1255944388498,170.72800000000004,0.9496133876039651
3509,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1014.6694485475231,0.004154602938609914,0.37284794649093816,0.36869334355232825,-0.026315789473681524,0.020111711682350673,0.6694237664940714,307.0970339617303,271.76000000000005,1.1300302986522308
3510,CCCc1ccc(OC)cc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-456.0575396205753,-0.23734856789538397,0.2720771325540428,0.5094257004494268,2.3714363805993343e-15,0.008009715362370627,1.1714889866427654,150.10446507078984,158.00800000000004,0.949980159680458
