ID,smiles,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,energy,homo,lumo,HLgap,charge_ave,charge_var,dipole,mass,vol,dens
3926,CCCNC(C)(C)COC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9779434204864004,0.3097734409576732,0.29552186559251725,0.38804354683973696,0.3333333333333328,0.027871751318586827,0.015409242184293827,0.25913309820560737,0.32420994984006074,0.07646366784084678
3927,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,0.9626300446102904,0.3354277380798002,0.29438558952495175,0.35606832710482844,0.33333333333333137,0.019346742710160125,0.018661956853560004,0.4372975674660832,0.5013877998083218,0.1046693615083452
3928,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.9611483981195479,0.34907043917470104,0.33773400747032045,0.3939438442609925,0.33333333333333365,0.019161703546028513,0.03660966445726544,0.4626398453053397,0.5560160810524875,0.08963955422542232
3930,OCC(O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879470251045928,0.31875247456800965,0.33370772800724124,0.42502788698395005,0.33333333333333437,0.025791484369939537,0.004203150054367729,0.1364939504076883,0.15742504014039804,0.09671317197275053
3931,CC1=CC(=O)c2ccccc2C1=O,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,,,1.0,0.98404437349326,0.31296059425357153,0.25032980644079206,0.3278202533374292,0.3333333333333323,0.02224070468841671,0.00847398988763371,0.1794216281356246,0.19099361487621822,0.12206179078102665
3932,Cc1cc(O)ccc1Cl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9759414066685239,0.3316722764726437,0.3182739052950407,0.39036852096204927,0.3333333333333323,0.028061030114622958,0.04310984848713724,0.14148401793556792,0.1429620502097258,0.13404283711023507
3933,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9294317256400169,0.2978029930888602,0.26639798810167986,0.36593709430545573,0.33333333333333925,0.028408478673944804,0.017314321482427775,0.2524746606524763,0.18780727630285152,0.25571116601541966
3934,c1ccc(CC2=NCCN2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866887364336581,0.31799524369041,0.32790143178986175,0.4186800314233906,0.3333333333333318,0.02633521300722578,0.03333599717806838,0.16432385622079138,0.19766501126420472,0.08635095827349265
3935,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781768062837206,0.35582199769197737,0.335813553342144,0.3835042693314887,0.3333333333333305,0.049097057544592176,0.04804386454665664,0.2287253323289837,0.2483974957370275,0.11837120475480076
3936,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9714711597689768,0.3717553781197034,0.2975737945695735,0.3167798224195436,0.3333333333333328,0.029060854352418626,0.04391676752638742,0.34504860395826303,0.40761485132494435,0.09433523008414882
3937,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9704303115976147,0.35738363746692503,0.28969681088276616,0.32406253510946365,0.33333333333333426,0.0407027305771212,0.04923654972425525,0.3273395114595796,0.3674495600114509,0.11031563083872499
3938,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.9378773651557231,0.3740913139070319,0.4628196273949874,0.5203246289452896,0.33333333333333326,0.05846853034944392,0.15483947651904056,0.6232301118438349,0.8020860560347509,0.06860794756165968
3939,NCCCC(N)(C(=O)O)C(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9798657145804314,0.285280902582997,0.35110142384716686,0.4866132765962573,0.3333333333333312,0.06240329153438911,0.03406486180546996,0.19209649885273675,0.1971920391322206,0.13402584441956147
3940,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@@]43C)[C@@H]1CCC2=O,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.9515444678423193,0.5094124170498581,0.3999032199145374,0.2805877779332466,0.3205128205128193,0.05481046547910764,0.387188240611487,0.42587111565756325,0.4604632637566434,0.12422639661840885
3941,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.9534571638577686,0.3327782474862231,0.30925581554760323,0.37779116500470966,0.3333333333333298,0.03117585432750797,0.057738980036920205,0.39176256989183467,0.4395778101390289,0.11133582878431006
3942,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9723138874239621,0.2777373071729592,0.5265355372912768,0.714646606609035,0.33333333333333204,0.021826469976499778,0.04320370609651818,0.3426795872142623,0.4779632326400558,0.04579456254681655
3943,CCCCCCC(O)CO,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877809240089878,0.27456323369917796,0.5226965793235261,0.7136338491900833,0.33333333333333237,0.022847930449411483,0.03306677335989527,0.146678306035329,0.20163548784586086,0.05159747902652622
3944,C=C(C)C(=O)OCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839625826094478,0.314703504343122,0.31617448980801655,0.4079584319591396,0.33333333333333504,0.02534948236287691,0.016795965787668826,0.18451380594944486,0.21825174564056607,0.09153886513367736
3945,C=C(C)C(=O)OCC1CCCO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839534929895771,0.2896791426878811,0.3171812469897969,0.439021626599043,0.3333333333333311,0.030208806556964344,0.012604658404372396,0.17694818973186355,0.20910346887718906,0.0916066976275839
3946,C=CC(=O)OCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865082107844466,0.2827379205979583,0.3128054140966843,0.44182551891270067,0.3333333333333338,0.02576510950045448,0.011843194794279872,0.15929013934003428,0.2124267204361301,0.059045243724607635
3947,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952567497973185,0.32949482377995093,0.265038132010074,0.32649149319999465,0.3333333333333298,0.07437179501444276,0.11333570940120297,0.3726751226998749,0.33440374394782374,0.19111692617301262
3948,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9454666701600533,0.30743072135740696,0.2378692640591141,0.31884848335233323,0.3333333333333345,0.03449679552318952,0.04512378181618965,0.4105827695526484,0.38219882254832405,0.17830736755796558
3949,CCCSP(=O)(OCC)SCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482854597276065,0.3439402511688157,0.3448089099657625,0.4088881088969452,0.3333333333333348,0.07126807116921162,0.010523446191643943,0.2678478680375106,0.29873168788817944,0.11121064490694874
3950,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9626340670117298,0.34809586919012214,0.3283575734316297,0.38339715901248594,0.3333333333333313,0.0166689906909793,0.031685887695161806,0.4372975674660832,0.5212152894464982,0.0921547585480153
3951,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.9512642236060019,0.37226280812730395,0.26039321113938246,0.26975149282353333,0.3333333333333337,0.11106043597511267,0.08890985797378563,0.31200917519423055,0.2959685349065881,0.16751546811771817
3952,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,1.0,,0.8983987660538952,0.36079523894977694,0.29721833335392245,0.32939045225434366,0.33333333333333504,0.11935492813209604,0.06110593560468492,0.3838510095626287,0.31755100008712644,0.22434454400026407
3953,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,0.0,0.0,,,0.0,0.0,,,,,1.0,,0.9495556349096418,0.31823243822759356,0.2696518833335194,0.34566671788900527,0.333333333333333,0.018794864336726145,0.07457993821311763,0.43460340754653537,0.4495226715457476,0.13985753199875234
3954,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95486403234446,0.30933399531669536,0.28450723960259955,0.37481402486923204,0.33333333333333254,0.029916257409658493,0.05286393781262102,0.37907808608397997,0.41330296354380597,0.1207271629761346
3955,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775567706196473,0.32755157625261094,0.2693353373730665,0.3341715876058823,0.3333333333333328,0.032855871998521,0.06056403666039753,0.2502059014531166,0.27438606972604956,0.11604703976445888
3956,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,1.0,,,0.0,0.0,,,0.0,,,0.0,0.9468615100007949,0.31608135351943323,0.2991623086528008,0.38507576732601784,0.33333333333333326,0.03383810479765626,0.05417990058401711,0.5788184640106523,0.6448726086902407,0.11529792753772224
3957,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263224574624681,0.31725538831839756,0.2903760551332126,0.37270681393055055,0.33333333333333215,0.06045031936832501,0.08213873854620529,0.41304061976048295,0.38399113799584284,0.17887993450513992
3958,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.966491254985928,0.3084054209459219,0.3175197082354147,0.4171396359874389,0.33333333333333404,0.021938743747749803,0.06741364796598881,0.39691597864505723,0.4724369266768729,0.09235792028241188
3959,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566698235502377,0.32094454853641224,0.3209839018189963,0.4065298812070909,0.3333333333333335,0.021371197562289647,0.04838580031024619,0.49289867235331936,0.5555680021906078,0.11076699189123973
3962,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.9579648250273125,0.3409693109197836,0.3310018736896988,0.3951871900069114,0.3333333333333338,0.02224385544257402,0.026639250854935122,0.4866472323861391,0.5969779570093225,0.08326798939174623
3963,CCC(=O)OC(=O)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9879790273387435,0.28539514008040695,0.33915534337080466,0.47156125014870165,0.3333333333333348,0.04990882361363687,0.04886616851778082,0.12638224528319691,0.14882441531931845,0.09070373865190894
3964,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9430688238791104,0.3672083303215308,0.32624217983860776,0.3579912912821895,0.33333333333333326,0.03544969303564574,0.02957165974944696,0.5193488522558609,0.5639570342157998,0.12375280980077079
3965,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746529172495757,0.33383303179549834,0.301517518289102,0.3668727346554281,0.3333333333333297,0.013438897682815198,0.010313841560945879,0.3134756006598823,0.38214903600811523,0.0844466315740944
3966,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701994619671234,0.3381781688666848,0.2995477689320769,0.3592378626882796,0.3333333333333323,0.028170057575088482,0.014878265141585594,0.31719942719491623,0.34788344970937113,0.11768153925566391
3967,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969745058488885,0.3474478918307233,0.30602163495647056,0.35628014597290364,0.33333333333333387,0.048924201697606785,0.05253986756205919,0.3285824807646434,0.36254558580087876,0.11593016948951626
3968,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774208635984615,0.3606791247336313,0.2813221029702847,0.30968060948906356,0.33333333333333415,0.03224811221832109,0.07238660432695619,0.25019171188303074,0.26419227561828657,0.12810882578376068
3969,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505549277558164,0.38291985204044365,0.2653231104541733,0.2632135507912199,0.3333333333333311,0.10036817721296246,0.037020729499633497,0.33858192213218385,0.34061461483887834,0.14751944771767042
3970,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,,,,,,,,0.0,,0.0,,,0.938206259493916,0.35129466602600684,0.2771210714823378,0.31561286340504063,0.33333333333333387,0.10546203543620539,0.16447595028117884,0.4294981644008986,0.4038061809989669,0.1750408107165063
3971,NC1CCC(CC2CCC(N)CC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824544908486669,0.28840728063315163,0.5351309902599377,0.7126701003744296,0.3333333333333335,0.023748895128109404,0.04463030872495574,0.22762024520400895,0.30729497280410245,0.05533359199985754
3973,NCCCCCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991864370529558,0.28787162768206725,0.5601523046354658,0.7445498973134549,0.3333333333333326,0.0335287895850532,0.04455591503122866,0.10878434518815012,0.16215476146023922,0.034146131195903026
3974,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.9423151100557032,0.3186700142909905,0.30476576813041373,0.38898897019468787,0.3333333333333322,0.034490128461427905,0.08342874409057018,0.40685210009642386,0.4304419800107041,0.13144395767214503
3976,CC(CCl)OC(C)CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9611760538392445,0.26294180080611523,0.3925170918706164,0.5649329469215507,0.33333333333333404,0.026654494192568486,0.051303948079230166,0.17686258038982758,0.18433466512328392,0.12825220301670215
3977,OCC(CO)(CBr)CBr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130296755308587,0.28837389968140215,0.3914039858282799,0.5332513145192295,0.33333333333333814,0.03471816864337113,0.05074257350960492,0.29039318750797677,0.1838492463562476,0.33226177753163244
3979,CC1(C)C(=O)N(Br)C(=O)N1Br,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.8093348673249826,0.31281243349797894,0.3210154563868474,0.4162553235497037,0.3333333333333329,0.0883899368042175,0.038816469582198226,0.32067726077459724,0.19465292558156902,0.35803336674031117
3980,ClCCOCCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638879989478536,0.25365861632711345,0.387259533805586,0.5694253880959081,0.33333333333333304,0.022697664949017617,0.048784785773488576,0.14145455815277633,0.13464769799484713,0.15158555608013238
3981,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658464800109857,0.3101917567927715,0.3340182280417938,0.43561212503284075,0.333333333333331,0.07294511407713246,0.019249034683357924,0.3310491484245277,0.33890942583672506,0.1411931099379786
3982,Nc1c2c(nc3ccccc13)CCCC2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827025976055094,0.35543332542754036,0.29200025227747967,0.3292616162828813,0.3333333333333328,0.02619850340189972,0.040382730153716656,0.21234371176254796,0.24437723261516248,0.10021233394405182
3983,CNC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9886736970463029,0.31258409966414324,0.30128556045160426,0.3918924022411048,0.33333333333333337,0.034146906806398,0.036204691383881334,0.1327048921957142,0.15560783142277484,0.09211967035826107
3984,CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.9777502720721282,0.31529378255187773,0.23487247391823884,0.30574109317562237,0.33333333333333504,0.04706608449685711,0.044600175892937084,0.22234422448340307,0.2107713179741857,0.16222183308153793
3986,CCCCCCCCCCCCCCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688796092751207,0.24569052658091747,0.4050216564697348,0.6010939739517116,0.33333333333333204,0.01169642440925741,0.04081169875241205,0.25539231209414864,0.35572482979226566,0.04678449033890205
3987,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,0.0,,0.0,,,,,,,,1.0,,0.981050682108491,0.35382880275482,0.33839916993099006,0.38910675362196784,0.33333333333333715,0.020986771416842923,0.021446846130792226,0.2402178889386283,0.3205257458646055,0.058428811013950276
3988,COc1ccc(Cl)cc1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974585594728152,0.33535980775244584,0.32002075169778466,0.38815748114226145,0.3333333333333359,0.018840067495516765,0.050475236365507783,0.15918802905409354,0.16956050931630637,0.12045658242095068
3989,Oc1ccc(Cl)cc1C1CCCC1,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9705585113868105,0.3334900766529262,0.3172782500527934,0.3869601836817175,0.33333333333333215,0.018301896818167455,0.04595507130255061,0.20975397350276026,0.22830862676275468,0.11690784391739646
3990,Cc1cc(Cl)ccc1N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9766274543388405,0.3389261546293751,0.32115019877971457,0.38531989316878446,0.33333333333333365,0.034517704386397105,0.055848119998784015,0.140241048630504,0.1484136763625954,0.12067699162696256
3991,O=C1CCCc2c(O)cccc21,,,,,,,,,,0.0,,,0.9853162011792044,0.33846001430115497,0.2961198502964737,0.3546220374783819,0.3333333333333328,0.02558485898177348,0.03552582146376146,0.16680979483091923,0.18353808047994224,0.11154741194385313
3992,CCN1CCCC1CN,,,,,,,,0.0,,0.0,,,0.9905488507455816,0.3106642016861635,0.5265427085698989,0.6754368190373945,0.33333333333333426,0.026247109090410968,0.037243160572053666,0.12394226739976559,0.17105410552257197,0.05115645398925299
3993,CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O,,,,,,,,0.0,,0.0,,,0.9495038463372447,0.3358963565666866,0.294518115043892,0.35567563478239006,0.33333333333333215,0.02963915141369192,0.027571048567244103,0.5636338520225839,0.6326749063390712,0.11263888893209556
3994,Oc1cccc2[nH]ccc12,,,,,,,,,,0.0,,,0.9887144117163027,0.36887905275642174,0.324246762713434,0.3535098264532728,0.3333333333333348,0.037518456787213605,0.047703935251778046,0.13015880328880405,0.1386555144816599,0.11782173440130983
3995,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,,,,,,,,,,0.0,,,0.9527234827421548,0.35908842716776024,0.2753868609581121,0.30416448126730644,0.3333333333333323,0.045499134966553716,0.1178965572349983,0.4750789371205724,0.4658402100991997,0.16011906752615024
3996,COc1cc2nc(Cl)nc(N)c2cc1OC,,,,,,,,0.0,,0.0,,,0.9636754549257639,0.32737636212668486,0.2572777086755331,0.3193250428554276,0.3333333333333336,0.043303867492789125,0.10354966649105668,0.2640454338501802,0.25768268548597895,0.15507416915706626
3997,O=C(O)c1ccccc1NCCc1ccccc1,,,,,,,,0.0,,0.0,,,0.9767534838593241,0.358306309338623,0.2949688234419627,0.3295462260041156,0.3333333333333334,0.033965431669929734,0.012814824315496447,0.2666527536964924,0.3029262039007754,0.1054283130484332
3998,CC(=O)c1cc2ccccc2s1,,,,,,,,0.0,,0.0,,,0.9741350638498317,0.3497529414463651,0.28188419024226863,0.3233964524441612,0.33333333333333337,0.02539454483847055,0.0321199875202851,0.18444541394241876,0.1895124653050048,0.13318237791519197
3999,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,,,,,,0.0,,0.0,,,0.953167188032685,0.30850205154213817,0.28129502412491475,0.37179414614464845,0.33333333333332926,0.12139465231394145,0.05312828703587736,0.2576543949306366,0.22773608155035285,0.18982889841389283
4001,CCC(CC)Nc1ccc(C)c(C)c1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.9844478928756126,0.36078452245336423,0.34232557959516247,0.38572444042446286,0.3333333333333357,0.02016080770604055,0.019047702447559125,0.20356689739651312,0.278953984790212,0.05159001125434716
4002,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.9612258972295988,0.3098074618297771,0.31464094102315293,0.4118752367058208,0.3333333333333332,0.025258498893832942,0.05104790128922956,0.4499820512739378,0.5272270141767174,0.09771002710065674
4003,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960184178538327,0.36790298002071514,0.29979100703623524,0.3241367843891427,0.3333333333333347,0.033557270406404355,0.05742021785372935,0.4410437978728921,0.4775649403183849,0.12391839211663873
4004,CCCCN=C=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926170498939975,0.2951583640351345,0.3490073434547746,0.472233693504258,0.3333333333333355,0.043361502827414626,0.033816605752806046,0.08723112556086797,0.11472063527625306,0.06307081515231859
4005,C1CCCNCC1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938136193205418,0.30750631567803216,0.5612984383468823,0.7225943786745505,0.33333333333333415,0.01871435407885415,0.021549746760604938,0.08727708628756443,0.12537495488094794,0.043747671159608814
4006,OCCSCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793864570266798,0.32618315852529617,0.4612337320478465,0.5754071709235749,0.3333333333333341,0.038001557533619175,0.034146111079886396,0.11624810887837565,0.12975617041932713,0.10395420175578812
4007,P#[In],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.7895436804841969,0.4514431960069117,0.25110558411664746,0.16384429658436078,0.3333333333333106,0.0073579143370083415,0.013404210859284496,0.1463586771887885,0.05344585091420534,0.49340805634995843
4009,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9711881708893794,0.326920392214383,0.2616937656820494,0.3253820616778312,0.33333333333333515,0.04621062041675038,0.06940887334480221,0.3057862918322973,0.3172149409407167,0.13591102694964427
4010,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9661789117417521,0.3220057775705597,0.26546860613814466,0.33594907944095653,0.33333333333333504,0.03699671153448818,0.07521248142662935,0.24128101607444472,0.23483066353011464,0.15466225960778185
4011,CCOc1ccc2c(c1)C(C)CC(C)(C)N2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805371144344894,0.37419237148966283,0.3383882637357424,0.3648383876734003,0.33333333333333476,0.023165594063689492,0.022442140878499134,0.23892895890686802,0.3020673860821727,0.07338700130555108
4012,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24846344085614647,0.3290131038019001,0.2783847871382812,0.3437299899765389,0.3333333333333359,0.06253803777052104,0.031115058198246025,0.7550852417271104,0.43473606910371787,0.4281882361546027
4013,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.8774495077440945,0.3376912573840971,0.3054617015283835,0.36720199352492916,0.3333333333333307,0.04055109524420819,0.055109778606180264,0.330885887965912,0.2686481709669791,0.22863662062337725
4023,C=C(C)C1CC=C(C)C(O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877894901727359,0.3084699881575802,0.37618521471201904,0.4903128936239675,0.3333333333333343,0.01963936959584639,0.02257511623236851,0.15424392225291036,0.20512054566048069,0.05980046273558092
4024,CCCCCCCCCCCCCCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9808846665372458,0.26274965070441714,0.5507296368457589,0.7627071069926866,0.3333333333333323,0.013322203249279001,0.025618781120278992,0.250402244566269,0.37000112019715464,0.0315289881356833
4025,[Mn+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.9638891417430993,0.10089976284616953,0.051853627931992635,0.33258405494362336,1.0,0.0,0.0,0.03148739925324281,0.007455534396275962,0.25547401384371154
4026,CCC(C)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824379143328456,0.24784575882101373,0.4002974294027715,0.5926282053665355,0.33333333333333215,0.021487664686129827,0.04276561363768411,0.07835220090889244,0.0962747221288725,0.07798591883710693
4027,CCCCO,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957988519769625,0.2589484918802776,0.5539638728552349,0.7712729013386733,0.33333333333333237,0.02302316446224063,0.02299308163515733,0.05565812226248722,0.08639209389741484,0.0324664516715544
